teacher_name,teacher_category,student_type,mismatch_level,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,compression_ratio,training_time
StandardMLP,MLP,MLP,0,1.668,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8608864776333299,0.9120788068018757,0.01107642602235344,0.0097005879526489,0.9403756260871887,35950,7.482781641168289,16.645973682403564
StandardMLP,MLP,MLP,0,1.668,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8618077592384072,0.9141120838086213,0.01815434456388676,0.013265112372055573,0.9034008979797363,35950,7.482781641168289,10.67716932296753
StandardMLP,MLP,MLP,0,1.668,0.6,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8611935715016891,0.9127177331132763,0.022582679093097607,0.018481396882277037,0.8967785239219666,35950,7.482781641168289,15.888535976409912
StandardMLP,MLP,MLP,0,1.668,0.7,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8610912068789026,0.9133457521199599,0.02121423227810324,0.014655356416195607,0.8906126022338867,35950,7.482781641168289,10.514104127883911
StandardMLP,MLP,MLP,0,1.668,0.8,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8617053946156208,0.9131050719369842,0.030027296048236223,0.024500517248009106,0.8724846839904785,35950,7.482781641168289,10.559681415557861
StandardMLP,MLP,MLP,0,1.668,0.9,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8634455932029891,0.9137899298007017,0.03536177811499128,0.016314224154214695,0.8333806991577148,35950,7.482781641168289,9.946959972381592
StandardMLP,MLP,MLP,0,1.668,1.0,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8606817483877572,0.9116539111637731,0.029149666244379757,0.02070943126659918,0.8546801209449768,35950,7.482781641168289,15.246851682662964
StandardMLP,MLP,MLP,0,2.154,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8603746545193981,0.9119598625000418,0.012478221847360855,0.011265480058600045,0.9380963444709778,35950,7.482781641168289,12.562708616256714
StandardMLP,MLP,MLP,0,2.154,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8590439144231754,0.9115336430202055,0.009561781036547494,0.007342047091698936,0.9330193996429443,35950,7.482781641168289,13.955663442611694
StandardMLP,MLP,MLP,0,2.154,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8627290408434845,0.91294727575819,0.01821672683643678,0.015834350347494516,0.9063135981559753,35950,7.482781641168289,12.786749124526978
StandardMLP,MLP,MLP,0,2.154,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8621148531067663,0.9127260502928626,0.018892185220452728,0.014324480636249925,0.9126924872398376,35950,7.482781641168289,14.42487120628357
StandardMLP,MLP,MLP,0,2.154,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8613983007472618,0.9128959912806027,0.02072522620993586,0.0178226665980265,0.9066067934036255,35950,7.482781641168289,17.022155284881592
