teacher_name,teacher_category,student_type,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,baseline_ece,baseline_ts_ece,compression_ratio,training_time
StandardMLP,MLP,MLP,3.594,0.3,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8622172177295526,0.9130700189102158,0.0183364244879408,0.0144631752570998,0.8952863812446594,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,12.00459122657776
StandardMLP,MLP,MLP,3.594,0.4,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8617053946156208,0.912362828412038,0.0221070711830704,0.0133504931145625,0.8743770122528076,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.61109972000122
StandardMLP,MLP,MLP,3.594,0.5,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8621148531067663,0.9130490964549935,0.0237087993503641,0.0139494173359158,0.8714595437049866,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,17.979722023010254
StandardMLP,MLP,MLP,3.594,0.6,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8566895280990889,0.911360910453158,0.0264009895036354,0.0169814096077131,0.8549430966377258,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,8.454583168029785
StandardMLP,MLP,MLP,3.594,0.7,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8628314054662709,0.9125916227985807,0.0335900167571276,0.0181679527236844,0.8374789357185364,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.747559070587158
StandardMLP,MLP,MLP,3.594,0.8,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8629337700890573,0.9118224707514436,0.0345605393439418,0.0205322239997565,0.8372034430503845,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,19.14662170410156
StandardMLP,MLP,MLP,3.594,0.9,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8593510082915344,0.9118324571227808,0.0369535660294344,0.0195283222276584,0.8183135986328125,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,21.13306474685669
StandardMLP,MLP,MLP,3.594,1.0,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8609888422561163,0.9110560239461096,0.0352579200874271,0.0230720158148134,0.8284391760826111,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,10.759562492370604
StandardMLP,MLP,MLP,4.642,0.1,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8567918927218753,0.9113062875920688,0.0163372066728057,0.0093403690568862,0.9227346777915956,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,15.60716962814331
StandardMLP,MLP,MLP,4.642,0.2,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8622172177295526,0.9136470124518252,0.0163655534637555,0.0143161332430175,0.9146323800086976,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,18.561116933822632
StandardMLP,MLP,MLP,4.642,0.3,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8606817483877572,0.9143430078536048,0.0258559629836667,0.018067029023661,0.8746979832649231,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,15.069970846176147
StandardMLP,MLP,MLP,4.642,0.4,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8617053946156208,0.9130400885753724,0.0244362398597659,0.0147591128949926,0.8575968742370605,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.360056161880491
StandardMLP,MLP,MLP,4.642,0.5,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.858941549800389,0.9124159259772168,0.0227847104048043,0.0206914661458466,0.876517653465271,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,9.789738893508911
StandardMLP,MLP,MLP,4.642,0.6,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8601699252738254,0.91326177450739,0.0331858499136749,0.0225568830079194,0.8290570974349976,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,15.05793046951294
StandardMLP,MLP,MLP,4.642,0.7,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8633432285802027,0.9136820079202572,0.0318472980316554,0.0209187230817711,0.8528507947921753,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,14.265277862548828
StandardMLP,MLP,MLP,4.642,0.8,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8606817483877572,0.9128717016627108,0.0356308225168977,0.0219890872779797,0.8409261703491211,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,14.190679550170898
StandardMLP,MLP,MLP,4.642,0.9,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8612959361244754,0.9120914120775117,0.037875318155951,0.0200422776551997,0.8144825100898743,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,11.839372873306274
StandardMLP,MLP,MLP,4.642,1.0,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8601699252738254,0.9125593325719518,0.0377843225974853,0.021924951492715,0.8148700594902039,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.784853219985962
StandardMLP,MLP,MLP,5.995,0.1,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8617053946156208,0.9118092898924454,0.0102441650460187,0.0097745460959463,0.9698034524917604,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.457973957061768
StandardMLP,MLP,MLP,5.995,0.2,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8606817483877572,0.913027828649754,0.0141995741640341,0.0141136192188791,0.9262501001358032,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.7512788772583
StandardMLP,MLP,MLP,5.995,0.3,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8636503224485618,0.9142852768423588,0.0243816712133495,0.0165707809612809,0.8830990195274353,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.02531933784485
StandardMLP,MLP,MLP,5.995,0.4,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8634455932029891,0.9139742315933334,0.0281175324876936,0.0176861549080583,0.8646010160446167,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,18.3490891456604
StandardMLP,MLP,MLP,5.995,0.5,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8609888422561163,0.9126163153248265,0.0231631754244779,0.0184792985069811,0.8806542754173279,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.647700548171997
StandardMLP,MLP,MLP,5.995,0.6,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8612959361244754,0.9129236192819966,0.0329794480371638,0.0175633880993594,0.8364344835281372,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,12.894880533218384
StandardMLP,MLP,MLP,5.995,0.7,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8612959361244754,0.9129350158325714,0.0274048585584639,0.0181851178294793,0.8515999913215637,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,20.82540273666382
StandardMLP,MLP,MLP,5.995,0.8,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.860067560651039,0.9125081056527004,0.0364647538281351,0.0187992439885102,0.8204642534255981,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.37282109260559
StandardMLP,MLP,MLP,5.995,0.9,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8603746545193981,0.911764797298534,0.0366002726575005,0.0193979326414041,0.8183844685554504,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.278778553009031
